Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand
3,2015,46561,2,1,1,47.403,1248,74,5,4.94,25
5,2013,34000,2,0,2,41.4,2143,107.3,5,11,8
4,2016,48000,3,1,1,59.20670455,799,53.3,5,3.4,20
3,2013,56263,2,1,1,47.403,1248,74,5,4.17,25
4,2005,84060,3,1,2,40.69431818,993,60,5,1.25,25
6,2016,9000,3,0,1,44.45795455,1197,82,5,5.45,22
10,2012,79000,2,1,1,43.7184,1248,88.8,5,2.59,26
9,2015,87900,2,1,1,33.12,2179,140,7,12.01,17
5,2010,72425,3,1,2,41.16477273,1197,85.8,5,2.45,25
2,2015,38000,2,0,1,32.5611,1968,174.33,5,29,9
4,2008,83000,2,1,2,36.846,1399,67,5,2.4,19
4,2010,107000,2,0,1,30.7188,2143,170,5,11.99,8
5,2015,51000,3,0,1,42.34090909,1497,117.3,5,7.9,21
9,2010,140000,2,1,3,26.496,2494,102,7,6.25,14
9,2011,48000,3,1,2,43.75227273,1199,79.4,5,1.8,29
5,2013,62000,4,1,1,39.80885552,998,58.16,5,2.8,25
6,2015,31000,3,1,1,43.9875,1199,88.7,5,4.9,21
10,2010,75055,3,1,1,42.48204545,1198,75,5,2.25,24
1,2017,51210,3,0,1,44.97545455,1373,91.1,5,8.89,25
6,2012,87000,2,0,1,25.9785,2982,168.5,7,15,14
11,2018,17000,2,1,1,54.027,1498,99,5,5.65,19
10,2014,57000,2,1,1,42.9939,1248,88.8,7,7,25
4,2016,9370,3,1,1,53.49068182,796,47.3,5,2.95,25
8,2013,53226,3,1,1,45.63409091,1198,86.8,5,3.3,21
4,2010,120000,2,1,2,33.534,1493,110,5,3.5,22
10,2007,75055,3,1,1,30.10909091,1493,100,5,2.3,21
1,2017,37247,2,1,1,40.7169,1582,126.2,5,13.69,22
5,2013,64000,2,1,1,48.8313,1364,67.04,5,3.1,14
6,2014,12000,3,1,1,31.61454545,2359,198.25,5,12.75,22
9,2017,40158,2,1,1,40.7169,1582,126.2,5,13.75,22
8,2017,11000,3,1,1,43.9875,1199,88.7,5,6.75,21
8,2014,70010,2,1,1,42.5178,1598,103.6,5,5.25,23
6,2015,82000,2,1,1,33.12,2179,140,7,8.75,17
3,2017,57259,2,1,1,38.2743,1493,100,7,8.87,17
2,2010,84000,3,0,2,26.11022727,2354,142,5,6.5,21
9,2012,168000,2,1,1,42.9939,1248,88.76,7,4.5,25
4,2012,73670,2,1,1,26.5581,2696,162,7,12.5,17
5,2014,89540,2,0,1,25.9785,2982,168.5,7,16.8,14
4,2016,85423,2,1,1,42.9939,1248,88.8,7,8.75,25
9,2013,48823,2,0,1,40.365,1582,126.24,5,8.5,22
11,2011,35082,3,1,1,47.89227273,1197,78.9,5,2.21,22
10,2012,126000,3,1,1,39.51818182,796,34.2,5,1.6,25
5,2016,19000,3,0,1,36.46022727,1198,86.7,5,6.25,21
6,2007,69000,3,0,2,30.34431818,1799,130,5,2.25,21
3,2019,29836,2,0,1,37.053,2143,136,5,25.75,8
7,2010,48002,3,1,2,30.90886364,1798,157.8,5,6.75,18
7,2015,52324,2,1,1,58.1463,1248,88.5,5,6.25,25
5,2013,65000,2,1,1,46.989,1498,89.84,5,5.1,19
6,2009,66000,2,0,2,18.009,2987,224.34,5,10.75,8
4,2016,75700,2,1,1,49.68,1120,70,5,5.7,22
2,2013,43000,2,1,1,42.435,1598,105,5,5.95,23
3,2012,42706,2,1,1,52.6608,936,56.3,5,2.4,29
6,2013,35000,2,1,1,35.6247,1493,100,7,3.49,17
4,2011,54348,3,0,1,45.16363636,1197,80,5,4,22
5,2013,84000,2,1,1,48.8313,1364,67.04,5,3.85,14
6,2010,63298,3,0,1,34.17852273,1794,138.1,5,3.95,14
10,2013,75049,3,1,2,47.89227273,1197,78.9,5,3,22
3,2018,24237,3,1,1,42.71727273,1196,86.8,5,6.7,19
1,2016,22767,3,1,1,43.51704545,1197,85.8,5,6.14,25
2,2012,58000,3,0,2,35.28409091,1396,98.6,5,4.4,22
9,2017,57000,2,1,1,55.0413,1248,74,5,4.25,25
3,2010,50161,3,0,1,20.62943182,4395,402,5,25.93,10
11,2016,45000,2,1,1,46.989,1598,118,5,7,25
1,2017,68319,2,0,1,25.9785,2982,168.5,7,25.12,14
3,2017,30711,3,1,1,47.75113636,998,68.05,5,4.45,22
11,2011,38277,2,1,1,45.333,1396,90,5,2.4,22
9,2012,115000,2,1,2,42.5178,1598,103.6,5,4.33,23
1,2017,46849,3,0,1,43.51704545,1197,83.14,5,6.93,25
7,2014,64000,2,1,1,45.333,1396,90,5,4.25,22
9,2010,130923,2,0,1,29.4147,2143,203,5,12.5,8
8,2015,15000,3,1,1,44.45795455,1197,82,5,4.9,22
6,2014,32720,2,1,1,47.61,1396,90,5,4.5,22
10,2016,12500,3,1,1,59.20670455,799,53.3,5,3,20
8,2015,59800,3,0,1,39.75340909,1197,82,5,5.8,22
9,2011,54211,3,1,1,35.37818182,1598,103.6,5,3.33,23
3,2015,62242,2,0,1,29.7873,1998,163.7,5,6.62,29
6,2015,54000,2,1,2,39.3507,1461,108.5,5,5.75,24
4,2012,65000,2,1,1,46.2024,1582,126.32,5,6.2,22
8,2015,55000,3,0,1,54.3375,998,67.04,5,3.5,25
9,2010,71000,3,1,1,44.45795455,998,67.1,5,2,25
8,2012,70000,2,1,1,45.333,1396,88.8,5,4,22
6,2011,53000,3,0,1,28.93295455,1781,163.2,5,9.5,9
6,2013,43000,2,0,1,35.2935,1995,184,5,17.5,10
6,2015,54000,3,0,1,33.6375,1598,103.52,5,6.11,18
7,2014,51000,3,1,1,47.89227273,1197,78.9,5,3.75,22
4,2007,78000,2,1,2,21.735,2835,107.2,6,6.2,15
6,2014,25000,2,1,1,53.82,1498,98.6,5,6.15,21
9,2012,12600,3,1,1,49.20954545,998,67.1,5,2.4,25
9,2009,80000,2,1,4,36.846,1248,75,5,2.15,25
11,2016,21000,3,1,1,44.45795455,1197,82,5,3.75,22
6,2011,32000,3,1,2,36.69545455,1196,70,5,2.15,19
2,2015,50000,3,1,1,44.45795455,1197,81.86,5,4.75,22
6,2010,47500,3,1,1,36.46022727,1586,103.3,5,2.45,25
6,2017,7500,3,1,1,40.92954545,1497,117.3,5,11.15,21
10,2016,68163,2,0,1,40.572,1461,108.45,5,8.9,20
7,2014,61000,2,1,1,53.406,1498,98.6,5,4.35,21
10,2015,100000,2,1,2,26.8893,2494,100.6,7,12,14
6,2009,61500,2,0,2,33.2649,1995,181,5,8.5,10
3,2017,42883,3,1,1,46.59852273,1086,68.05,5,4.27,22
10,2012,97000,2,1,2,42.3315,1461,83.8,5,4.25,20
2,2010,39525,3,0,1,26.58068182,2360,170,5,9.25,15
3,2017,35384,2,1,1,50.301,1248,88.5,5,8.61,25
4,2010,46000,2,0,1,24.426,2987,261,7,28,8
1,2018,32189,2,1,1,47.61,1498,98.96,5,9.25,19
8,2016,27000,2,0,1,39.4956,1582,126.2,5,8.6,22
1,2018,22734,3,1,1,38.74193182,1198,74,5,7.53,23
6,2014,58002,2,1,1,40.6548,1461,108.45,5,5.75,20
8,2012,31500,3,0,1,38.8125,1198,86.8,5,4.15,21
1,2017,30933,3,1,1,42.71727273,1196,86.8,5,5.84,19
11,2012,27090,2,0,1,38.3571,1968,187.74,5,16.5,9
6,2015,29500,2,0,1,33.0579,2993,258,7,43,10
9,2013,45000,3,1,1,47.89227273,1197,78.9,5,3.55,22
4,2018,11691,3,1,1,43.75227273,1197,81.83,5,8.9,22
4,2006,121000,2,1,2,33.948,1896,90,5,2.5,18
4,2010,118077,2,1,1,33.534,1493,110,5,3.85,22
8,2012,36300,3,0,3,40.22386364,1591,121.4,5,7.5,22
6,2005,90000,3,1,2,35.98977273,1341,61,5,1.8,22
8,2010,78000,2,1,1,41.4,1399,68,5,2.25,19
6,2015,42000,2,0,1,36.5976,1968,174.33,5,24.25,9
6,2015,27000,3,1,1,38.74193182,1198,74,5,4.35,23
11,2012,22000,2,0,1,35.2935,1995,184,5,11.5,10
11,2014,49000,3,1,1,40.92954545,1497,117.3,5,4.75,21
4,2012,42600,2,1,1,47.61,1396,90,5,4.99,22
1,2018,12794,3,0,1,44.69318182,1199,88.7,5,9.15,21
10,2006,125000,3,1,4,37.87159091,1298,87,5,2.35,25
4,2014,88046,3,0,1,23.75795455,2354,152,5,13.99,21
2,2014,8000,2,0,2,41.4,2143,107.3,5,19.75,8
1,2018,82739,2,0,1,33.12,2179,140,7,16.77,17
2,2006,193000,2,1,3,28.152,2523,63,7,2.5,17
6,2013,7000,3,0,1,42.27034091,1498,99.6,5,3.65,20
7,2012,60000,2,0,2,25.5645,2179,187.74,5,23.5,6
9,2017,38000,3,1,1,53.49068182,796,47.3,5,3.11,25
3,2013,56344,3,1,1,41.4,1496,88.73,5,4.57,14
6,2014,17858,3,1,1,39.98863636,1197,80,5,5.32,22
4,2012,53000,3,1,1,47.89227273,1197,78.9,5,3.2,22
3,2016,67906,2,1,1,52.164,1248,74,5,5.63,25
4,2015,19000,3,1,1,49.63295455,814,55.2,5,3,22
6,2010,67000,2,0,2,46.9683,1995,190,5,9.25,10
5,2011,80000,2,1,1,48.7899,1396,70,5,1.2,26
5,2015,61000,3,1,1,53.49068182,796,47.3,5,2.15,25
9,2010,39000,2,1,1,45.6849,1199,73.9,5,3.05,23
7,2014,59000,3,0,1,33.59045455,1798,138.03,5,11.5,14
4,2008,80931,3,1,1,42.15272727,1086,62.1,5,2.3,22
11,2016,34000,3,1,1,47.98636364,1197,81.8,5,4.95,25
4,2013,130000,2,1,1,44.7948,1461,84.8,5,4.75,20
1,2018,52380,2,1,1,50.301,1248,88.5,5,10.15,25
11,2011,44000,3,1,1,42.48204545,1198,75,5,2.65,24
4,2015,84000,2,1,1,41.4,1399,68.05,5,3.8,19
3,2017,41697,3,0,1,30.81477273,1997,141.1,5,16.68,21
9,2014,163000,2,1,1,39.3507,1461,108.5,5,5,24
8,2011,42000,3,1,2,41.65875,1197,78.9,5,3.75,14
10,2013,129000,2,1,3,44.0289,1396,88.76,5,4.11,22
8,2015,32200,3,1,2,42.71727273,1196,86.8,5,4.25,19
6,2004,129000,2,1,1,21.735,2835,107.2,6,3.45,15
2,2014,40000,2,0,1,35.4177,1968,174.33,5,22.5,9
5,2006,150000,3,1,1,29.16818182,1998,132,8,4.5,14
10,2007,140000,3,1,1,35.89568182,1150,74.9,5,0.9,29
4,2006,63181,3,1,1,35.98977273,1341,83,5,1.85,22
11,2013,39575,2,1,1,53.406,1498,98.6,5,3.25,21
9,2010,63600,2,1,2,36.846,1248,74,5,3.1,25
1,2014,70374,2,1,1,46.989,1498,89.84,5,7.34,19
11,2015,26256,2,1,1,41.6898,1498,88.5,5,4.25,23
5,2016,13460,3,1,1,43.75227273,1197,81.86,5,6.45,22
8,2011,122000,2,1,2,26.496,2494,102,8,10.75,14
11,2015,58589,2,0,1,31.5882,2143,203.2,5,27.75,8
10,2005,115000,3,1,2,40.69431818,1061,64,5,0.99,25
9,2016,75000,2,0,1,26.1234,2198,158,7,24,19
10,2016,30292,3,1,1,43.75227273,1197,81.86,5,6.1,22
7,2017,32248,3,1,1,41.16477273,1199,88.7,5,8.25,21
2,2013,74000,3,1,1,38.74193182,1198,73.9,5,4.65,23
6,2014,56100,3,1,1,32.22613636,1997,153.86,5,9.75,21
2,2014,61325,3,1,1,44.45795455,1197,81.86,5,4.4,22
11,2014,33000,3,1,1,44.92840909,1197,85.8,5,3.99,25
1,2016,18090,2,0,1,33.534,2993,258,5,45.73,10
3,2014,71390,2,1,1,46.989,1498,89.84,5,5.27,19
6,2014,41000,4,1,1,39.21022611,998,58.2,5,3.5,25
7,2016,67000,2,1,1,53.82,1498,98.6,5,7.25,21
8,2008,99000,2,1,2,35.19,1405,70,5,1.6,26
9,2014,142000,2,1,2,39.3507,1461,108.45,5,6,20
8,2010,26966,3,1,1,47.89227273,1197,78.9,5,3,22
6,2015,27628,3,1,1,43.9875,1199,88.7,5,4.95,21
4,2016,82497,2,1,1,48.9555,1248,88.5,5,8.99,25
6,2007,86000,3,1,3,27.99204545,2354,144,5,1.85,21
1,2016,26981,3,1,1,38.74193182,1198,73.9,5,6.16,23
4,2010,110471,2,1,1,43.677,1248,73.9,5,3.5,25
10,2014,69000,3,1,1,45.86931818,1199,88.76,5,4.5,21
4,2017,12000,3,1,1,43.75227273,1197,81.83,5,7.75,22
4,2014,77500,2,1,1,42.3315,1461,83.8,5,6.6,20
3,2014,48031,3,1,1,44.45795455,1197,82,5,4.98,22
8,2008,170000,2,0,3,33.2649,1995,181,5,9.75,10
6,2014,69565,2,1,1,46.989,1498,89.84,5,5.55,19
4,2016,45492,2,0,1,44.505,1498,108.5,5,10.3,23
8,2011,85000,3,0,2,27.52159091,2354,177.6,5,7.5,21
4,2008,55902,3,1,1,34.08443182,1399,92.7,5,1.8,29
4,2017,18500,3,1,1,38.10681818,1199,74,5,6.25,23
4,2015,129750,2,1,2,30.9465,2489,93.7,7,6.8,17
4,2009,50902,3,0,1,45.16363636,1197,80,5,3,22
1,2015,84725,2,1,1,31.257,2179,140,7,11.6,17
6,2013,40000,2,1,2,46.989,1582,126.24,5,6.95,22
6,2010,60000,3,1,3,33.6375,1798,160,5,3.5,23
1,2014,33496,3,1,1,44.45795455,1197,81.86,5,5.5,22
6,2015,25000,3,1,1,43.75227273,1197,81.83,5,5.65,22
7,2013,71000,2,1,1,37.674,1248,73.8,8,3.25,29
1,2015,20826,3,0,1,33.6375,1598,103.6,5,7.72,18
9,2016,42244,2,1,1,40.7169,1582,126.2,5,12,22
10,2013,98598,2,1,1,52.6608,936,57.6,5,1.55,29
5,2011,62100,2,1,1,23.805,2982,171,7,10.75,14
1,2016,44238,3,1,1,43.75227273,1197,81.83,5,6.72,22
1,2012,91743,2,0,1,24.9849,2967,241.4,7,28.55,9
2,2013,19828,2,0,2,36.9495,2967,300,4,75,4
4,2016,36891,3,1,1,41.87045455,1497,117.3,5,10.49,21
4,2012,90049,2,1,1,35.6247,1493,100,7,3.8,17
7,2012,74002,2,0,1,34.2585,1968,140,5,18.5,9
11,2013,41000,3,0,1,29.09761364,2359,198.25,5,6,22
4,2012,83678,2,1,1,46.2024,1582,126.32,5,5.5,22
9,2010,91000,3,1,1,44.45795455,998,67.1,5,2.3,25
10,2016,50000,2,1,1,50.7564,1248,88.5,7,8.7,25
5,2015,58000,2,1,1,50.508,1120,71.01,5,4.95,22
10,2012,80000,2,1,1,47.403,1248,74,5,4.25,25
3,2017,41290,2,1,2,33.12,2179,140,7,10.94,17
5,2013,65000,2,0,1,46.5336,1995,190,5,21.26,10
2,2016,16471,3,1,2,33.59045455,1798,138.03,5,11.5,14
9,2015,54339,2,1,2,46.6578,1396,88.73,5,6,22
4,2016,24025,3,1,1,42.69375,1198,82,6,4.1,17
11,2013,24027,3,1,1,58.10113636,796,47.3,5,2.01,25
4,2010,59270,3,1,1,36.93068182,1172,67,5,2.6,27
11,2012,40000,3,1,1,44.45795455,998,67.1,5,2.35,25
2,2012,155566,2,1,2,19.665,2835,118.6,6,9.15,15
8,2013,42320,3,1,1,45.63409091,1198,86.8,5,2.9,21
1,2017,24153,2,1,2,46.6578,1396,88.73,5,9.18,22
6,2016,27000,3,0,1,30.57954545,1591,121.3,5,11.45,22
4,2012,92000,4,1,2,40.15306743,796,38.4,5,2.1,25
3,2017,61795,3,1,1,41.87045455,1198,86.7,5,5.53,21
8,2016,13500,3,1,1,42.69375,1198,82,6,3.75,17
9,2018,4500,3,0,1,42.34090909,1497,117.3,5,12.5,21
6,2017,23000,2,0,1,33.12,2179,140,7,15.5,17
9,2011,65400,3,1,1,42.10568182,1086,62.1,5,2.1,22
6,2013,80578,2,0,2,30.7188,2143,170,5,14.5,8
1,2017,42646,2,0,1,40.572,1461,108.45,5,12.46,20
2,2014,30000,3,1,2,38.74193182,1198,74,5,5.25,23
5,2012,90000,2,0,1,38.2536,2993,265,5,14.5,10
2,2009,98000,2,0,2,27.945,2987,282,5,25,8
3,2012,66400,3,1,1,42.10568182,1086,62.1,5,2.66,22
4,2012,50000,2,0,1,26.703,2993,271.23,4,45,5
10,2015,63310,2,1,1,58.788,1248,74,5,5.1,25
5,2014,66000,2,1,1,53.406,1498,98.6,5,3.5,21
7,2011,74000,2,0,2,33.2649,1995,181,5,12.5,10
4,2012,93000,2,1,1,48.645,1396,88.7,5,5.55,22
5,2015,70000,2,0,1,23.805,2982,169,7,19.48,14
7,2012,48772,3,1,1,43.75227273,1197,85.8,5,3.91,25
8,2010,66000,3,1,1,43.75227273,1199,79.4,5,2.19,29
1,2017,27417,3,0,1,44.45795455,1197,82,5,6.89,22
1,2011,51593,3,1,2,36.69545455,1196,70,5,3.47,19
6,2008,86340,3,0,2,21.40568182,2349,170,5,3.25,24
9,2010,75000,3,1,1,37.87159091,1298,88.2,5,2.85,25
1,2016,39237,2,0,1,35.4177,1968,174.33,5,25.64,9
3,2018,11966,3,1,1,39.51818182,1497,116.3,5,10.28,21
4,2015,37000,3,1,1,42.81136364,1199,88.7,5,6.3,21
8,2014,70920,2,1,1,41.6898,1498,88.8,5,4.75,23
4,2013,65280,2,1,1,41.1309,1461,83.14,5,5.8,24
4,2016,62000,2,0,1,25.8957,2179,187.7,7,44.5,6
3,2014,44525,3,1,1,43.51704545,1197,82.9,5,4.65,22
10,2009,86863,3,1,1,39.98863636,1497,118,5,3.6,21
4,2015,102626,2,1,1,33.12,2179,140,7,12.25,17
10,2017,45000,2,1,1,33.741,1956,170,5,20,12
10,2017,22000,2,1,1,33.12,2179,140,7,16,17
1,2011,108905,2,0,2,24.4053,2179,120,8,6.21,17
11,2016,12800,3,1,1,45.72818182,1198,67,7,3.25,28
11,2016,32000,2,1,1,31.878,2179,120,7,9.75,17
6,2014,39000,3,0,1,36.46022727,1198,86.7,5,4.45,21
9,2017,42000,2,1,1,52.992,1498,98.6,5,12,21
8,2008,73000,3,1,1,33.87272727,1396,65,5,0.8,26
8,2018,48000,2,1,1,49.68,1186,73.97,5,5.95,22
9,2015,18000,4,1,1,50.04541837,796,40.3,4,3,25
11,2014,19000,3,1,1,41.00011364,1396,105.5,5,5.25,22
1,2019,33598,2,1,1,28.3176,2393,147.8,7,22.2,14
10,2012,63000,2,0,1,35.2935,1995,184,5,13.5,10
8,2015,48000,2,0,1,35.1072,1968,138.03,5,13.5,23
5,2014,66000,2,1,1,41.4,1399,68.05,5,3.47,19
7,2013,80000,2,0,2,23.1426,2696,184,7,9.5,17
8,2011,37000,3,1,1,35.37818182,1598,103.6,5,4.8,23
3,2016,35058,3,1,1,35.28409091,1598,103.52,5,6.54,18
5,2012,52000,3,1,1,38.74193182,1198,73.9,5,3.1,23
4,2015,61313,2,1,1,48.9555,1248,88.5,5,7.99,25
11,2009,45000,3,1,2,34.17852273,1798,138.1,5,3.3,14
2,2015,74000,2,1,1,42.9939,1248,88.8,7,8.75,25
4,2013,89000,3,0,1,45.16363636,1197,80,5,4.19,22
3,2019,13414,2,0,1,37.053,2143,136,5,30.77,8
10,2006,95000,3,1,2,39.75340909,1497,100,5,2.11,21
10,2018,15900,3,1,1,42.69375,1198,82,6,6.25,17
5,2011,151000,2,1,1,23.805,2982,171,7,11.4,14
2,2011,65000,3,1,1,39.98863636,1497,118,5,5.2,21
1,2017,36824,2,0,1,38.3571,1968,187.74,5,39.84,9
1,2013,65287,2,1,1,41.4,1399,68.05,5,4.45,19
11,2014,52000,2,0,1,37.053,2143,136,5,19.5,8
4,2007,33000,3,1,1,35.89568182,1150,74.9,5,1.75,29
4,2016,71000,2,1,1,53.4681,1498,99,5,5.1,19
5,2013,71000,2,0,1,46.989,1582,126.2,5,6.8,22
11,2016,20000,3,0,1,50.33863636,1197,83.1,5,5.74,25
4,2010,71000,3,1,1,37.87159091,1197,85,5,3.3,25
4,2010,29000,2,0,1,20.493,3498,271.72,4,32,8
7,2016,27000,2,0,1,45.0432,1995,190,5,35,10
8,2017,19000,2,0,1,58.788,1248,73.75,5,8.9,25
6,2011,58000,3,1,2,40.01215909,1591,121.3,5,4,22
3,2018,42203,2,1,1,35.397,1956,170,5,19.46,12
4,2009,94000,2,0,1,23.598,1991,142,5,5.25,22
5,2013,52000,4,1,2,22.59826009,1196,73,5,2.6,25
11,2018,4900,2,1,1,44.505,1497,108.5,5,9.22,26
10,2013,70000,3,1,1,49.63295455,814,55.2,5,1.8,22
4,2005,100000,2,1,2,27.945,1405,88,5,1.3,26
3,2015,65266,2,0,1,30.4083,2993,258,5,31.75,10
5,2014,54569,2,1,1,42.9939,1248,88.76,7,5.99,25
3,2015,51361,3,1,1,42.34090909,1198,86.7,5,4.94,21
10,2007,125000,3,1,3,39.04772727,1388,68,5,1.5,19
2,2008,66000,3,1,3,31.75568182,1799,130,5,3.25,21
4,2007,65047,3,1,1,27.5780511,1061,57.5,5,1.95,25
5,2014,22281,2,1,1,42.9939,1248,88.8,7,6.5,25
5,2013,63210,2,1,1,49.68,1120,70,5,3.71,22
9,2018,31000,3,1,1,47.37477273,1197,81.86,5,5,22
7,2008,60000,3,1,1,46.59852273,1086,68.05,5,1.99,22
6,2017,32006,3,1,1,42.34090909,1198,86.7,5,4.25,21
7,2009,78000,2,0,1,25.668,2698,179.5,5,8,9
6,2011,9489,3,1,1,47.89227273,1197,78.9,5,2.95,22
9,2018,5000,3,1,1,59.20670455,799,53.3,5,3.5,20
10,2012,60000,2,0,2,31.464,1968,140.8,5,16,9
10,2015,50000,3,1,1,53.49068182,796,47.3,5,2.75,25
5,2015,53000,3,1,1,41.87045455,1497,117.3,5,6.95,21
5,2011,64000,3,0,2,27.61568182,1796,186,5,12.5,8
1,2017,43827,2,0,1,27.3654,2967,241.4,5,36.83,9
9,2011,36431,3,1,1,38.10681818,1199,74,5,2.7,23
6,2017,35000,2,1,1,44.2566,1396,88.7,5,9.9,22
3,2011,94832,3,1,1,39.98863636,1497,118,5,3.83,21
1,2012,88381,3,1,1,39.98863636,1497,118,5,5.25,21
11,2016,45194,2,1,1,46.989,1598,118,5,7.75,25
6,2010,66000,3,1,2,38.83602273,1586,103.2,5,2.46,25
11,2014,38578,2,1,1,48.438,1248,74,5,3.96,25
8,2015,40000,2,1,1,42.9939,1248,88.8,7,8.25,25
1,2018,20632,3,1,1,43.75227273,1197,81.83,5,7.58,22
4,2014,73042,2,1,1,49.68,1120,70,5,3.99,22
5,2014,54257,3,1,1,40.92954545,1497,117.3,5,6.25,21
4,2013,93000,2,1,1,42.435,1598,103.5,5,5,18
4,2005,102000,2,0,2,22.77,2987,198.5,5,4.65,8
1,2016,28881,2,0,1,26.9307,2199,194.3,7,21.37,22
4,2007,52195,3,1,1,46.33977273,796,46.3,5,1.75,25
1,2018,20422,2,1,1,25.668,2499,134,5,16.09,13
11,2012,38000,2,1,1,51.336,1396,88.7,5,4.1,22
1,2015,92885,2,1,1,41.4,1399,68,5,3.56,19
9,2010,43000,3,1,2,39.98863636,1497,118,5,4.21,21
1,2016,70478,2,1,1,36.846,1248,74,5,6.86,25
5,2015,57000,2,1,1,49.473,1582,126.2,5,6.6,22
1,2018,32434,3,0,1,30.57954545,1591,121.3,5,14.35,22
4,2017,32000,2,1,1,46.989,1498,89.84,5,9.5,19
5,2011,59000,2,0,1,23.184,2993,241,4,21.9,10
1,2016,76467,2,0,1,37.5084,1995,190,5,30.45,10
4,2016,100000,2,1,1,53.4681,1498,99,5,5.1,19
9,2013,37086,3,0,1,39.98863636,1591,121.3,5,5.44,22
10,2010,135000,2,1,1,28.566,1399,68,5,1.6,19
3,2014,54862,2,0,1,36.5976,1968,174.33,5,16.67,9
4,2010,67758,3,1,1,25.40454545,2354,152,5,9.5,21
9,2012,56200,3,0,1,35.28409091,1396,98.6,5,3.85,22
3,2011,169006,2,1,1,29.4768,2755,174.5,7,10.64,14
2,2016,20229,3,1,1,59.20670455,799,53.3,5,3.5,20
8,2008,62000,3,1,3,42.34090909,995,62,5,1.1,29
4,2011,51500,3,1,2,38.10681818,1599,103.2,5,2.6,22
4,2012,69000,2,0,1,39.0816,1995,184,5,18.5,10
2,2004,167000,3,1,1,42.15272727,1086,63,5,1.35,22
4,2015,62476,2,1,1,55.0413,1248,74,5,7.95,25
10,2017,60500,2,1,1,52.578,1186,73.97,5,5.49,22
6,2017,17978,3,0,1,44.69318182,1199,88.7,5,6.95,21
10,2008,300000,2,1,1,35.19,1405,70,5,1,26
8,2013,123000,2,1,2,36.846,1399,67,5,4.45,19
11,2016,45296,2,1,1,51.957,1248,88.5,5,6.99,25
1,2008,77325,3,1,1,36.69545455,1586,104.68,5,3.51,25
3,2018,25858,3,0,1,50.33863636,1197,83.1,5,7.54,25
2,2016,120000,2,1,1,48.024,1248,73.94,5,3.65,25
7,2016,22000,2,0,1,40.365,1582,126.24,5,16,22
11,2012,11000,3,1,1,38.10681818,995,62.1,5,1.4,29
6,2017,3900,3,1,1,43.75227273,1197,81.83,5,6.45,22
4,2016,106092,2,1,1,50.508,1120,71,5,4.4,22
5,2015,27000,3,0,1,44.69318182,1199,88.7,5,5.95,21
7,2013,11000,3,1,1,45.63409091,1198,86.8,5,3.9,21
1,2016,39753,2,0,1,26.91,2143,201.1,5,35.28,8
9,2017,39800,2,1,1,36.432,2179,153.86,7,14.25,26
9,2017,73000,2,1,1,50.508,1120,71,5,4.5,22
9,2015,55000,2,1,1,46.989,1498,89.84,5,7.5,19
1,2017,18351,3,0,1,51.51477273,624,37.48,4,3.41,26
9,2013,45000,3,1,2,45.63409091,1198,86.8,5,3.25,21
4,2016,112200,2,1,1,50.7564,1248,88.5,7,8.3,25
2,2010,29000,3,1,1,47.89227273,1197,78.9,5,3.45,22
4,2007,57309,3,1,1,39.98863636,1086,63,5,2.1,22
6,2015,53392,2,1,1,33.12,2179,140,7,11.95,17
4,2010,71000,2,1,1,42.5178,1598,103.6,5,4.25,23
4,2014,93000,2,1,1,28.98,2179,138.1,7,8.25,26
4,2010,119000,3,1,1,23.99318182,2354,180,5,5.95,21
1,2016,42225,3,1,1,35.51931818,1196,73,7,4.3,25
7,2012,65000,2,1,1,47.403,1248,74,5,3.9,25
9,2016,27809,3,0,1,50.33863636,1197,83.1,5,6.41,25
1,2015,65100,2,1,1,31.257,2179,140,7,8.36,17
8,2014,51000,3,1,1,44.92840909,1197,82,5,3.85,22
4,2017,10000,2,0,1,39.8889,2143,167.62,5,36,8
11,2011,54895,3,1,1,30.90886364,1798,160,5,7.5,18
4,2015,80768,2,1,1,41.6898,1498,88.73,5,5.7,23
3,2019,12076,3,1,1,49.13897727,1197,81.8,5,5.5,25
8,2016,49000,2,1,1,52.164,1248,74,5,5.9,25
6,2015,42366,3,1,1,41.87045455,1497,117.3,5,7.75,21
7,2010,68000,2,0,1,23.805,2993,235,5,18,10
4,2008,122397,2,1,1,36.225,1896,106,5,4.4,18
1,2017,50534,3,0,1,40.48261364,1197,103.5,5,8.27,23
7,2014,55300,2,1,1,41.1309,1461,83.8,5,4.75,20
4,2008,73095,3,0,1,39.51818182,1497,118,5,3.8,21
7,2011,51100,2,1,1,42.5178,1598,103.6,5,3.4,23
9,2016,13436,3,1,2,44.45795455,1197,82,5,4.7,22
9,2008,76000,3,1,2,39.04772727,1388,68,5,1.49,19
6,2016,63141,2,1,2,50.508,1120,71,5,4.5,22
4,2014,74885,2,1,1,53.406,1498,98.6,5,5.4,21
4,2016,14000,3,0,1,42.34090909,1497,117.3,5,11.5,21
9,2012,56000,2,1,2,42.228,1461,108.5,5,3.5,20
7,2010,46000,2,0,1,46.5336,1995,190,5,16.5,10
6,2012,51800,3,1,1,36.46022727,1586,103.3,5,3.9,25
4,2007,81000,3,0,1,38.57727273,1497,78,5,3.25,21
